"Type","Op","Num_Proc","Size","Time"
mpi_np,collect_data,64,65536,0.439740114
mpi_np,collect_data,128,65536,1.075187843
mpi_np,collect_data,256,65536,3.130493450
mpi_np,collect_data,512,65536,9.365355813
mpi_np,collect_data,1,65536,0.000732875
mpi_np,collect_data,2,65536,0.002242801
mpi_np,collect_data,4,65536,0.025624180
mpi_np,collect_data,8,65536,0.065328929
mpi_np,collect_data,16,65536,0.113707636
mpi_np,collect_data,32,65536,0.248998386
mpi_np,collect_data,64,65536,0.505605837
mpi_np,collect_data,128,65536,1.108025450
mpi_np,collect_data,256,65536,2.994875362
mpi_np,collect_data,512,65536,9.522681688
mpi_np,collect_data,1,65536,0.000721152
mpi_np,collect_data,2,65536,0.002252283
mpi_np,collect_data,4,65536,0.038594312
mpi_np,collect_data,8,65536,0.063499261
mpi_np,collect_data,16,65536,0.112537973
mpi_np,collect_data,32,65536,0.226916306
mpi_np,collect_data,64,65536,0.475917577
mpi_np,collect_data,128,65536,1.050235957
mpi_np,collect_data,256,65536,3.082013843
mpi_np,collect_data,512,65536,9.460034436
mpi_np,collect_data,1,65536,0.001325570
mpi_np,collect_data,2,65536,0.002189105
mpi_np,collect_data,4,65536,0.028022027
mpi_np,collect_data,8,65536,0.073379149
mpi_np,collect_data,16,65536,0.110166066
mpi_np,collect_data,32,65536,0.236328350
mpi_np,collect_data,64,65536,0.441996856
mpi_np,collect_data,128,65536,1.040671737
mpi_np,collect_data,256,65536,2.969565783
mpi_np,collect_data,512,65536,9.447470216
mpi_np,collect_data,1,65536,0.001303092
mpi_np,collect_data,2,65536,0.002179955
mpi_np,collect_data,4,65536,0.038120648
mpi_np,collect_data,8,65536,0.069675492
mpi_np,collect_data,16,65536,0.123136851
mpi_np,collect_data,32,65536,0.215899193
mpi_np,collect_data,64,65536,0.456412439
mpi_np,collect_data,128,65536,1.049040845
mpi_np,collect_data,256,65536,3.020362723
mpi_np,collect_data,512,65536,9.452851246
mpi_np,collect_data,1,65536,0.000719344
mpi_np,collect_data,2,65536,0.002223123
mpi_np,collect_data,4,65536,0.028519577
mpi_np,collect_data,8,65536,0.057222805
mpi_np,collect_data,16,65536,0.114770387
mpi_np,collect_data,32,65536,0.220539199
mpi_np,collect_data,64,65536,0.465830780
mpi_np,collect_data,128,65536,1.058666656
mpi_np,collect_data,256,65536,2.987304576
mpi_np,collect_data,512,65536,9.402989216
mpi_np,collect_data,1,65536,0.000718692
mpi_np,collect_data,2,65536,0.002199289
mpi_np,collect_data,4,65536,0.053684002
mpi_np,collect_data,8,65536,0.063135669
mpi_np,collect_data,16,65536,0.116600154
mpi_np,collect_data,32,65536,0.215268550
mpi_np,collect_data,64,65536,0.489226664
mpi_np,collect_data,128,65536,1.118299299
mpi_np,collect_data,256,65536,3.002521665
mpi_np,collect_data,512,65536,9.555440873
mpi_np,collect_data,1,65536,0.001369645
mpi_np,collect_data,2,65536,0.002212089
mpi_np,collect_data,4,65536,0.029260931
mpi_np,collect_data,8,65536,0.070978563
mpi_np,collect_data,16,65536,0.110911483
mpi_np,collect_data,32,65536,0.237086018
mpi_np,collect_data,64,65536,0.434934323
mpi_np,collect_data,128,65536,1.009641276
mpi_np,collect_data,256,65536,3.004969895
mpi_np,collect_data,512,65536,9.463542442
mpi_np,collect_data,1,65536,0.000717360
mpi_np,collect_data,2,65536,0.002179385
mpi_np,collect_data,4,65536,0.032265087
mpi_np,collect_data,8,65536,0.072792117
mpi_np,collect_data,16,65536,0.099859856
mpi_np,collect_data,32,65536,0.216670726
mpi_np,collect_data,64,65536,0.428203176
mpi_np,collect_data,128,65536,1.012160198
mpi_np,collect_data,256,65536,3.107498406
mpi_np,collect_data,512,65536,9.528830709
mpi_np,collect_data,1,65536,0.000726114
mpi_np,collect_data,2,65536,0.002226686
mpi_np,collect_data,4,65536,0.029029028
mpi_np,collect_data,8,65536,0.067944864
mpi_np,collect_data,16,65536,0.107613401
mpi_np,collect_data,32,65536,0.212012037
mpi_np,collect_data,64,65536,0.430657384
mpi_np,collect_data,128,65536,1.115328305
mpi_np,collect_data,256,65536,2.978344149
mpi_np,collect_data,512,65536,9.595884970
mpi_np,collect_data,1,65536,0.000729070
mpi_np,collect_data,2,65536,0.002187754
mpi_np,collect_data,4,65536,0.039901728
mpi_np,collect_data,8,65536,0.055291374
mpi_np,collect_data,16,65536,0.102826846
mpi_np,collect_data,32,65536,0.245335147
mpi_np,collect_data,64,65536,0.454994910
mpi_np,collect_data,128,65536,1.102421173
mpi_np,collect_data,256,65536,3.006082561
mpi_np,collect_data,512,65536,9.453907286
mpi_np,collect_data,1,65536,0.000727522
mpi_np,collect_data,2,65536,0.002219232
mpi_np,collect_data,4,65536,0.031711153
mpi_np,collect_data,8,65536,0.065445943
mpi_np,collect_data,16,65536,0.116381884
mpi_np,collect_data,32,65536,0.234837930
mpi_np,collect_data,64,65536,0.460422889
mpi_np,collect_data,128,65536,1.135771951
mpi_np,collect_data,256,65536,3.067081501
mpi_np,collect_data,512,65536,9.481981371
